business_id,name,period_type,current_period,previous_period,rising_star_labels,current_review_count,current_avg_stars,current_rating_improvement,prior_review_count,prior_avg_stars,prior_rating_improvement,last_update_date
Ee8FPJNn4WHLsBhyFrQJhA,Irish Pub,YoY,2018-01-01,2017-01-01,"[""Rising Star 2017-2018""]",14,3.5714285714285716,1.0380952380952384,15,2.533333333333333,null,2025-02-24
Es0vxTUIS3iTs685bWKBhQ,European Wax Center,YoY,2017-01-01,2016-01-01,"[""Rising Star 2016-2017""]",45,4.777777777777778,1.3968253968253967,21,3.380952380952381,null,2025-02-24
ExD3yBY3iJQ0zs-0BhGwIg,Love Vape,YoY,2014-01-01,2013-01-01,"[""Rising Star 2013-2014""]",11,4.545454545454546,1.5454545454545459,1,3,null,2025-02-24
F7_fW7cRIIAxoetrP4fN5Q,Pendulum Faire Clock Shop,YoY,2016-01-01,2015-01-01,"[""Rising Star 2015-2016""]",11,4,1.5,4,2.5,null,2025-02-24
FNjlHgBGW7g6_RdEG63wkA,Linnett's Gulf,YoY,2014-01-01,2013-01-01,"[""Rising Star 2013-2014""]",11,2.8181818181818183,1.0681818181818183,8,1.75,null,2025-02-24
Fa8pUqXIUs-4X8QZOoDiHA,Black Olive,YoY,2021-01-01,2020-01-01,"[""Rising Star 2020-2021""]",12,4.25,1.0681818181818183,11,3.1818181818181817,null,2025-02-24
FbTlPul0byYrG953tRCaXA,Center Point Barbecue,YoY,2020-01-01,2019-01-01,"[""Rising Star 2019-2020""]",17,4.176470588235294,1.018575851393189,19,3.1578947368421053,null,2025-02-24
G7g_qBWenj0McEQW1Nua3Q,Le Macaron French Pastries,YoY,2021-01-01,2020-01-01,"[""Rising Star 2020-2021""]",10,4.5,1.1666666666666665,3,3.3333333333333335,null,2025-02-24
GC_V6uzL-5vgYM5JaYqaWQ,Fresh N Clean Carpet & Upholstery Care,YoY,2014-01-01,2013-01-01,"[""Rising Star 2013-2014""]",10,4.9,1.9000000000000004,7,3,null,2025-02-24
GGFmwJLQrwbI9Ytr7IrLvg,Cracker Barrel Old Country Store,YoY,2014-01-01,2013-01-01,"[""Rising Star 2013-2014""]",10,4.2,1.2000000000000002,4,3,null,2025-02-24
GIRFpGtBBrUuXt8k9yUf6Q,People's Pizza,YoY,2015-01-01,2014-01-01,"[""Rising Star 2014-2015""]",10,4.7,1,10,3.7,null,2025-02-24
GLTzQf72FSm9DGJ3bYqW3g,Buffalo Wild Wings,YoY,2017-01-01,2016-01-01,"[""Rising Star 2016-2017""]",11,2.727272727272727,1.127272727272727,10,1.6,null,2025-02-24
GTNh2Jx56qE5kJSOVZxZlg,Cigar City Brewing,YoY,2014-01-01,2013-01-01,"[""Rising Star 2013-2014""]",18,3.9444444444444446,1.4444444444444446,2,2.5,null,2025-02-24
GcJsCFzqvVVwydvBcxmJIA,Haydel's Bake Shop,YoY,2020-01-01,2019-01-01,"[""Rising Star 2019-2020""]",10,4.5,1.1428571428571428,14,3.357142857142857,null,2025-02-24
GdOJijsW30iiW3e1UrMHcA,Steve's Olde City Cleaners and Tailors,YoY,2014-01-01,2013-01-01,"[""Rising Star 2013-2014""]",11,4.909090909090909,1.1590909090909092,4,3.75,null,2025-02-24
Glo8CFJU0rzzKl29JrVk9g,Spanish Tapas Cafe,YoY,2018-01-01,2017-01-01,"[""Rising Star 2017-2018""]",10,4.4,1.0666666666666669,3,3.3333333333333335,null,2025-02-24
Grh6dm_k-4kNvkxU8r7RMA,Kolache Factory,YoY,2019-01-01,2018-01-01,"[""Rising Star 2018-2019""]",11,4.454545454545454,1.0259740259740258,14,3.4285714285714284,null,2025-02-24
GxcDXlr8qjasQAZNVD5dzA,iFixandRepair,YoY,2014-01-01,2013-01-01,"[""Rising Star 2013-2014""]",10,4.2,1.7000000000000002,2,2.5,null,2025-02-24
H5fh-rS3gZWtyz3fzdHe0Q,Faulkner Nissan Jenkintown,YoY,2018-01-01,2017-01-01,"[""Rising Star 2017-2018""]",10,2.4,1.15,8,1.25,null,2025-02-24
HCqmx4ENAZ76SAjoalj-MQ,Puckett's Grocery & Restaurant,YoY,2010-01-01,2009-01-01,"[""Rising Star 2009-2010""]",11,4.454545454545454,1.0259740259740258,7,3.4285714285714284,null,2025-02-24
HIE4JTORkwfuc_XO2nRVAQ,Ulta Beauty,YoY,2018-01-01,2017-01-01,"[""Rising Star 2017-2018""]",11,3.090909090909091,1.0909090909090908,7,2,null,2025-02-24
HJFubA8SoNsOtNh8IZKt7w,Sushi Sake,YoY,2015-01-01,2014-01-01,"[""Rising Star 2014-2015""]",12,4.166666666666667,1.0000000000000004,12,3.1666666666666665,null,2025-02-24
H_QJ-uXvcniXgUBB_0euCw,Mariscos El Gato,YoY,2019-01-01,2018-01-01,"[""Rising Star 2018-2019""]",19,3.8947368421052633,1.4053751399776035,47,2.4893617021276597,null,2025-02-24
HfUHovtSl2Mf6qj74J11-w,Vittles Of Donelson,YoY,2015-01-01,2014-01-01,"[""Rising Star 2014-2015""]",15,3.8,1.1333333333333333,6,2.6666666666666665,null,2025-02-24
HpLIHgoz3XPTyol5tKKb_w,Arirang Hibachi Steakhouse,YoY,2020-01-01,2019-01-01,"[""Rising Star 2019-2020""]",12,4.25,1.1785714285714284,28,3.0714285714285716,null,2025-02-24
HqdTEx5xYKAQZZZ-e4L0bQ,Modern Nails,YoY,2021-01-01,2020-01-01,"[""Rising Star 2020-2021""]",10,2.5,1.5,3,1,null,2025-02-24
ICYYwP4UkgfKdm-2WUeuFA,Mil-Lee's Luv-Inn,YoY,2014-01-01,2013-01-01,"[""Rising Star 2013-2014""]",12,4.416666666666667,1.1309523809523814,7,3.2857142857142856,null,2025-02-24
IIg_XileiB4DRqlTAuVdMQ,Bonanza Casino,YoY,2017-01-01,2016-01-01,"[""Rising Star 2016-2017""]",12,3.8333333333333335,1,12,2.8333333333333335,null,2025-02-24
IZwgCD5U2izKWc5gBH6PAg,Steak ’n Shake,YoY,2017-01-01,2016-01-01,"[""Rising Star 2016-2017""]",14,2.7142857142857144,1.4285714285714286,7,1.2857142857142858,null,2025-02-24
Idjv5ldTN-4Q7QseD46AOw,Mango's Cafe,YoY,2019-01-01,2018-01-01,"[""Rising Star 2018-2019""]",20,4.2,1.5750000000000002,8,2.625,null,2025-02-24
IrNfXiDWlvow2dBMCfz4vQ,Suede Salon & Spa,YoY,2019-01-01,2018-01-01,"[""Rising Star 2018-2019""]",11,3.8181818181818183,1.5454545454545454,11,2.272727272727273,null,2025-02-24
IyNgo0WYIh-wGZ-FqPHAgw,Mamma Mia Trattoria,YoY,2019-01-01,2018-01-01,"[""Rising Star 2018-2019""]",11,4.454545454545454,1.377622377622377,13,3.076923076923077,null,2025-02-24
JMJl5yYYKHorr0g97QeZ5g,Pacific Nails,YoY,2016-01-01,2015-01-01,"[""Rising Star 2015-2016""]",19,3.8421052631578947,1.1421052631578945,10,2.7,null,2025-02-24
JRoY9Mx2LghIki2Uo1SOJA,The Wine Tap,YoY,2019-01-01,2018-01-01,"[""Rising Star 2018-2019""]",12,4.75,1.3055555555555554,9,3.4444444444444446,null,2025-02-24
JeoIxdzt5E3QXT1KHXR2oA,JB'S Island Cafe,YoY,2016-01-01,2015-01-01,"[""Rising Star 2015-2016""]",11,4.363636363636363,1.1136363636363633,12,3.25,null,2025-02-24
JhIh2416j-t9ybpiHSLGLQ,Central City Toyota,YoY,2014-01-01,2013-01-01,"[""Rising Star 2013-2014""]",26,3.269230769230769,1.1442307692307692,8,2.125,null,2025-02-24
JlbAYc0fgqVX2IVT113BnQ,Pop's Homemade Water Ice,YoY,2019-01-01,2018-01-01,"[""Rising Star 2018-2019""]",13,4.230769230769231,1.2307692307692308,2,3,null,2025-02-24
JtDcCHQwozoZ-kecITau3g,Jaguar Land Rover St. Petersburg,YoY,2017-01-01,2016-01-01,"[""Rising Star 2016-2017""]",11,4.545454545454546,3.545454545454546,1,1,null,2025-02-24
K3ZZua4ab6YLhPqZ_DEDlw,BBC Tavern and Grill,YoY,2019-01-01,2018-01-01,"[""Rising Star 2018-2019""]",13,3.6923076923076925,1.406593406593407,7,2.2857142857142856,null,2025-02-24
K5ffo0hkwhG33BDNQrJF6A,Slate Bleu Restaurant,YoY,2012-01-01,2011-01-01,"[""Rising Star 2011-2012""]",11,3.8181818181818183,1.0681818181818183,8,2.75,null,2025-02-24
KCVv4CFsiWZnIMaLdGteuQ,Traub's Bakery,YoY,2013-01-01,2012-01-01,"[""Rising Star 2012-2013""]",11,4.363636363636363,2.3636363636363633,1,2,null,2025-02-24
KDVAIeGPm1aEddky6j41Qw,Molina's Midway Mexican Foods,YoY,2016-01-01,2015-01-01,"[""Rising Star 2015-2016""]",11,4.636363636363637,1.0363636363636366,15,3.6,null,2025-02-24
KGYQFUSqOFMj1T65cBcGgA,Chuy's,YoY,2021-01-01,2020-01-01,"[""Rising Star 2020-2021""]",20,3.35,1.086842105263158,19,2.263157894736842,null,2025-02-24
KPPyh-vQI3IbbQJUcegBjg,Dark Horse Pub,YoY,2008-01-01,2007-01-01,"[""Rising Star 2007-2008""]",11,4,1.3333333333333335,6,2.6666666666666665,null,2025-02-24
Kpwc5wCk-mmguwIZXGGqtQ,The Villas at Keystone Canyon,YoY,2017-01-01,2016-01-01,"[""Rising Star 2016-2017""]",13,4.076923076923077,1.505494505494505,14,2.5714285714285716,null,2025-02-24
KrDXSYLYTvuh8tu2MAYeCQ,Joseph Anthony Hair Styling,YoY,2012-01-01,2011-01-01,"[""Rising Star 2011-2012""]",14,4.071428571428571,1.5714285714285712,2,2.5,null,2025-02-24
KzgI3kFHxYdf-l3e0U-mdw,Lemon Grass Thai Restaurant,YoY,2018-01-01,2017-01-01,"[""Rising Star 2017-2018""]",10,4.2,1,15,3.2,null,2025-02-24
L-Tu2I6VVqonxgesk19VxQ,Olde Town Inn,YoY,2015-01-01,2014-01-01,"[""Rising Star 2014-2015""]",14,4.071428571428571,1.8896103896103895,11,2.1818181818181817,null,2025-02-24
L7r4uOZT58z1Vv-rGlSZBg,Scrumptious,YoY,2020-01-01,2019-01-01,"[""Rising Star 2019-2020""]",12,4.916666666666667,1.1089743589743595,26,3.8076923076923075,null,2025-02-24
LTPDLhLysBVVzfDqG_ltKQ,Vega Tapas Cafe,YoY,2014-01-01,2013-01-01,"[""Rising Star 2013-2014""]",17,3.823529411764706,1.0235294117647062,5,2.8,null,2025-02-24
LaEnUeazBtFdu8_IJlH97w,Carlucci's Grill Yardley,YoY,2008-01-01,2007-01-01,"[""Rising Star 2007-2008""]",14,4.285714285714286,1.2857142857142856,1,3,null,2025-02-24
LgWlFdHfW2ZD8M-2vaMULg,Kababeque Indian Grill,YoY,2020-01-01,2019-01-01,"[""Rising Star 2019-2020""]",16,4.625,1.125,20,3.5,null,2025-02-24
Llu8_Lx2DFthmr99_eiOLA,Wei Hong Bakery & Restaurant,YoY,2018-01-01,2017-01-01,"[""Rising Star 2017-2018""]",11,4.181818181818182,1.8818181818181818,10,2.3,null,2025-02-24
LqDzm5YJs07jpyIMYFnFrQ,Starbucks,YoY,2017-01-01,2016-01-01,"[""Rising Star 2016-2017""]",12,2.9166666666666665,1.2291666666666665,16,1.6875,null,2025-02-24
LzF0oR3xXeH5-STI3Ds1yA,The Dry House,YoY,2015-01-01,2014-01-01,"[""Rising Star 2014-2015""]",16,4.125,1.125,4,3,null,2025-02-24
M71p3ZZXypXaUmqVKAuZ9w,Phillips Furniture Co,YoY,2013-01-01,2012-01-01,"[""Rising Star 2012-2013""]",12,4,2,2,2,null,2025-02-24
MAwE3va5yvJyR5K5GtaUew,Big O Tires,YoY,2014-01-01,2013-01-01,"[""Rising Star 2013-2014""]",11,3.727272727272727,1.727272727272727,4,2,null,2025-02-24
MAwE3va5yvJyR5K5GtaUew,Big O Tires,YoY,2019-01-01,2018-01-01,"[""Rising Star 2018-2019""]",15,3.8666666666666667,1.1666666666666665,20,2.7,null,2025-02-24
MFHsaLHnXpi43mJ51gjljQ,City Buffet,YoY,2013-01-01,2012-01-01,"[""Rising Star 2012-2013""]",11,3.8181818181818183,1.0681818181818183,12,2.75,null,2025-02-24
MFXceYZg7bWOiVdZIQbWrw,Fields Data Recovery,YoY,2017-01-01,2016-01-01,"[""Rising Star 2016-2017""]",17,2.3529411764705883,1.3529411764705883,2,1,null,2025-02-24
MHsMbByOxXxc3PZbLpcJTA,Bombay Grill,YoY,2016-01-01,2015-01-01,"[""Rising Star 2015-2016""]",16,4.625,1.016304347826087,23,3.608695652173913,null,2025-02-24
MVLFVjWjNCBDWpxqGSgnvw,Royal Honda,YoY,2014-01-01,2013-01-01,"[""Rising Star 2013-2014""]",10,3.3,1,10,2.3,null,2025-02-24
M_AlrdmSVaHT9vkUTzxUug,Pizza 541,YoY,2019-01-01,2018-01-01,"[""Rising Star 2018-2019""]",14,4.285714285714286,1.714285714285714,7,2.5714285714285716,null,2025-02-24
MfFuYEUEp9o6vIdLO5E3Ig,University City Associates,YoY,2016-01-01,2015-01-01,"[""Rising Star 2015-2016""]",17,3.588235294117647,2.588235294117647,2,1,null,2025-02-24
MiTuey9Pdc2haG9KQgmU7Q,Moon Wok,YoY,2018-01-01,2017-01-01,"[""Rising Star 2017-2018""]",12,4.5,1.1923076923076925,13,3.3076923076923075,null,2025-02-24
Mp0sdZDp5IxS_ADlj0oytQ,Café Vicino,YoY,2014-01-01,2013-01-01,"[""Rising Star 2013-2014""]",11,4.909090909090909,1.051948051948052,7,3.857142857142857,null,2025-02-24
Mu-ZNo2q_48Z0JAvzgkgfA,Dunkin',YoY,2019-01-01,2018-01-01,"[""Rising Star 2018-2019""]",11,3.090909090909091,2.090909090909091,3,1,null,2025-02-24
MvJ4mfWKHDXKtFVZT_o-SA,Thai Taste Restaurant,YoY,2012-01-01,2011-01-01,"[""Rising Star 2011-2012""]",13,4.3076923076923075,1.3076923076923075,3,3,null,2025-02-24
MvL5bC_eUM-rpSHZUwQOrw,French Creek Outfitters,YoY,2017-01-01,2016-01-01,"[""Rising Star 2016-2017""]",11,4.545454545454546,1.3454545454545457,5,3.2,null,2025-02-24
MxfQ_HrOBrSPSVk24CAb9A,Jamba,YoY,2021-01-01,2020-01-01,"[""Rising Star 2020-2021""]",10,2,1,2,1,null,2025-02-24
N3gvFwDF2QA9HzEPsMPZ7A,Coral Casino Beach & Cabana Club,YoY,2010-01-01,2009-01-01,"[""Rising Star 2009-2010""]",10,4.7,1.7000000000000002,1,3,null,2025-02-24
NHVGjNYZcQ-ATOkMaZ6G2Q,Fontana Pizza & Grill,YoY,2017-01-01,2016-01-01,"[""Rising Star 2016-2017""]",11,2.3636363636363638,1.3636363636363638,1,1,null,2025-02-24
NWKnmL4AByKg0Mc2UoqMhQ,Dalts American Grill,YoY,2017-01-01,2016-01-01,"[""Rising Star 2016-2017""]",17,3.8823529411764706,1.3823529411764706,8,2.5,null,2025-02-24
NlSMxLoAFaAGba6veFaKyw,Chick-fil-A,YoY,2019-01-01,2018-01-01,"[""Rising Star 2018-2019""]",11,4.2727272727272725,1.0095693779904304,19,3.263157894736842,null,2025-02-24
NtHK9CYFU4urjKG8M460iA,All About Puppies,YoY,2019-01-01,2018-01-01,"[""Rising Star 2018-2019""]",17,2.5294117647058822,1.1127450980392155,12,1.4166666666666667,null,2025-02-24
NyPtY12h8lDF-pa5GoKRIg,BluePearl - Franklin,YoY,2016-01-01,2015-01-01,"[""Rising Star 2015-2016""]",13,4.769230769230769,2.4358974358974357,6,2.3333333333333335,null,2025-02-24
O-Gtgxb2mvqyEdDfmkfFVw,Tommi Salon and Spa,YoY,2011-01-01,2010-01-01,"[""Rising Star 2010-2011""]",15,3.2,1.2000000000000002,2,2,null,2025-02-24
O1yOaZXGvAVb7d2YXL5L-A,The Posh Nosh,YoY,2014-01-01,2013-01-01,"[""Rising Star 2013-2014""]",12,3.8333333333333335,1.119047619047619,7,2.7142857142857144,null,2025-02-24
O7C0B4vvYGLA4eITgQTpdQ,Planned Parenthood - Southern Arizona Regional Health Center,YoY,2018-01-01,2017-01-01,"[""Rising Star 2017-2018""]",11,2.090909090909091,1.0909090909090908,2,1,null,2025-02-24
OEGTOJpePA_GkSEPIRrdgQ,Franklin American Mortgage ,YoY,2016-01-01,2015-01-01,"[""Rising Star 2015-2016""]",10,2.3,1.2999999999999998,3,1,null,2025-02-24
ON6SaS6xLoqYHB-Uj-_RBg,BluePearl Pet Hospital,YoY,2016-01-01,2015-01-01,"[""Rising Star 2015-2016""]",20,4,1.0909090909090908,11,2.909090909090909,null,2025-02-24
OPptCcnDfhjNuiXmGGZzaQ,Lonni's Sandwiches Etc,YoY,2017-01-01,2016-01-01,"[""Rising Star 2016-2017""]",10,4.9,1.185714285714286,7,3.7142857142857144,null,2025-02-24
OeciLH3te4NiWtI-uu7q3A,Rigo's Restaurant,YoY,2013-01-01,2012-01-01,"[""Rising Star 2012-2013""]",16,3.9375,1.2374999999999998,10,2.7,null,2025-02-24
OgEMh5PsqLPNbKw78oZJ-w,Giuseppes’s Pizza & Family Restaurant,YoY,2016-01-01,2015-01-01,"[""Rising Star 2015-2016""]",10,3.3,1.157142857142857,7,2.142857142857143,null,2025-02-24
Oi_42Zeok7jYPAd0-ViiBw,Go Pro Movers,YoY,2015-01-01,2014-01-01,"[""Rising Star 2014-2015""]",18,4.944444444444445,1.339181286549708,38,3.6052631578947367,null,2025-02-24
OnNd2qp2M1CfGvyPCOMzow,Alphabet Academy,YoY,2016-01-01,2015-01-01,"[""Rising Star 2015-2016""]",16,4.5625,2.0625,2,2.5,null,2025-02-24
Opaq2wcFfqjHdhpQHXvOYA,Oaken Barrel Brewing Company,YoY,2018-01-01,2017-01-01,"[""Rising Star 2017-2018""]",26,4.423076923076923,1.126780626780627,27,3.2962962962962963,null,2025-02-24
OrLqnphSlRQlTscTilVIag,Don Pedro's Peruvian Bistro,YoY,2015-01-01,2014-01-01,"[""Rising Star 2014-2015""]",10,4.1,1.528571428571428,7,2.5714285714285716,null,2025-02-24
P4XXOAvrAnHXd0tUWO8-fg,Buttermilk Sky Pie Shop,YoY,2018-01-01,2017-01-01,"[""Rising Star 2017-2018""]",10,4.9,1.1142857142857148,14,3.7857142857142856,null,2025-02-24
PSGTAVyo0_yFfA8zRuNFyw,Peterson Chevrolet Buick Cadillac,YoY,2017-01-01,2016-01-01,"[""Rising Star 2016-2017""]",24,3.3333333333333335,1.7083333333333335,8,1.625,null,2025-02-24
PU0k0ylp9ZIjTAadluXXdg,Satay Thai,YoY,2018-01-01,2017-01-01,"[""Rising Star 2017-2018""]",18,4.111111111111111,1.7539682539682535,14,2.357142857142857,null,2025-02-24
PX8MgurinSkyFp1yCrlbPQ,Smashburger,YoY,2014-01-01,2013-01-01,"[""Rising Star 2013-2014""]",18,3.2222222222222223,1.2222222222222223,1,2,null,2025-02-24
PZJqMdFa2zn51Td_jHOsMw,Blackhawk Bbq and Coffee Shop,YoY,2021-01-01,2020-01-01,"[""Rising Star 2020-2021""]",10,4.9,1.1000000000000005,10,3.8,null,2025-02-24
Pg8OkJoJCd0zzDipNVUrSA,The Home Depot,YoY,2019-01-01,2018-01-01,"[""Rising Star 2018-2019""]",10,3.9,1.7571428571428571,7,2.142857142857143,null,2025-02-24
Pi79YoC4GpEPEIfpadJlLQ,Vino 100,YoY,2015-01-01,2014-01-01,"[""Rising Star 2014-2015""]",10,4.7,1.0333333333333337,6,3.6666666666666665,null,2025-02-24
PipZSK0EmwwYQK0eejiAfQ,Bliss Nail,YoY,2014-01-01,2013-01-01,"[""Rising Star 2013-2014""]",11,2.6363636363636362,1.303030303030303,3,1.3333333333333333,null,2025-02-24
PlCArXYfOWJBf5cgwIERCg,Hertz Rent A Car,YoY,2016-01-01,2015-01-01,"[""Rising Star 2015-2016""]",12,2.4166666666666665,1.0666666666666664,20,1.35,null,2025-02-24
Pt3GnT2j7ap4Xo1tll8-NA,Apple Sagemore,YoY,2018-01-01,2017-01-01,"[""Rising Star 2017-2018""]",14,2.7857142857142856,1.7857142857142856,2,1,null,2025-02-24
Q5ZqvZqTjygg9OLjiemrnQ,Gioia's Deli,YoY,2017-01-01,2016-01-01,"[""Rising Star 2016-2017""]",12,4.916666666666667,1.0595238095238098,7,3.857142857142857,null,2025-02-24
Q9G2gtnVDZgsNerHD9fX3Q,Township Hot Bagel,YoY,2018-01-01,2017-01-01,"[""Rising Star 2017-2018""]",16,4.5,1.0714285714285716,7,3.4285714285714284,null,2025-02-24
Q9S3gagnvkr_uy9MD-DeUw,The Curb Bar and Grill,YoY,2020-01-01,2019-01-01,"[""Rising Star 2019-2020""]",16,3.9375,1.0875,20,2.85,null,2025-02-24
QAnMrj8-uQMNthhrfXAQfA,The Mode Lounge,YoY,2019-01-01,2018-01-01,"[""Rising Star 2018-2019""]",11,4.454545454545454,1.1212121212121207,3,3.3333333333333335,null,2025-02-24
QCZD4h64f1QbTMn0MT-i5A,Oz New Orleans,YoY,2013-01-01,2012-01-01,"[""Rising Star 2012-2013""]",11,3.1818181818181817,1.1818181818181817,3,2,null,2025-02-24
QJJTddUMv0fnYAFxHohx_Q,Enterprise Rent-A-Car,YoY,2021-01-01,2020-01-01,"[""Rising Star 2020-2021""]",11,3.1818181818181817,1.4318181818181817,4,1.75,null,2025-02-24
QOMipQ_Xd2ISvO0MvAS_xQ,Gaudiello's Italian Hoagies,YoY,2018-01-01,2017-01-01,"[""Rising Star 2017-2018""]",23,4.478260869565218,1.1449275362318843,6,3.3333333333333335,null,2025-02-24
QUM6YFcm1pa-zC04ywYzSA,Old San Juan Restaurant,YoY,2018-01-01,2017-01-01,"[""Rising Star 2017-2018""]",10,4.4,1.0000000000000004,10,3.4,null,2025-02-24
Qykhiy44owIJjlSKd8l3Xg,Tampa Rejuvenation - South,YoY,2019-01-01,2018-01-01,"[""Rising Star 2018-2019""]",17,3.3529411764705883,1.0196078431372548,3,2.3333333333333335,null,2025-02-24
R6TZDY0I8sQ9MJhY9ZTRbQ,Billy Burger & Bakery,YoY,2013-01-01,2012-01-01,"[""Rising Star 2012-2013""]",10,4,1,4,3,null,2025-02-24
RHO9u3MWvxFYIL1_Vm5xSg,McAlister's Deli,YoY,2017-01-01,2016-01-01,"[""Rising Star 2016-2017""]",12,3.75,1.25,2,2.5,null,2025-02-24
RO1LyRwH2eZT_eNUN0dC3w,J.B. Dawson's Restaurant & Bar,YoY,2012-01-01,2011-01-01,"[""Rising Star 2011-2012""]",11,3.4545454545454546,1.9545454545454546,2,1.5,null,2025-02-24
RUN9SDvbpPufj7GE4bgSRw,Tucson Spectrum Dentistry,YoY,2018-01-01,2017-01-01,"[""Rising Star 2017-2018""]",10,4.8,1.5,10,3.3,null,2025-02-24
RUxl01tNeQtSZ2gFJPR3LA,Penn Taproom,YoY,2019-01-01,2018-01-01,"[""Rising Star 2018-2019""]",11,3.6363636363636362,1.0363636363636362,10,2.6,null,2025-02-24
RbjRDH7YDUf7-9F5yMOC4g,Optimal Gym,YoY,2014-01-01,2013-01-01,"[""Rising Star 2013-2014""]",10,4.6,2.3,10,2.3,null,2025-02-24
Rt6dampOtsSTlfBCVWteJA,Peter & Sons Sandwiches,YoY,2021-01-01,2020-01-01,"[""Rising Star 2020-2021""]",14,4.357142857142857,1.0714285714285712,7,3.2857142857142856,null,2025-02-24
Ru1wQXYcrt_itF94K9yJpA,Winner Airport Parking,YoY,2015-01-01,2014-01-01,"[""Rising Star 2014-2015""]",53,4.037735849056604,1.1627358490566042,32,2.875,null,2025-02-24
SAJa2h19C_U6KLZI2x1qCw,Maccabee Arms,YoY,2019-01-01,2018-01-01,"[""Rising Star 2018-2019""]",10,4.2,1.2000000000000002,2,3,null,2025-02-24
SF3rXWXL4BCCNjayCDbjSA,Fleurty Girl,YoY,2016-01-01,2015-01-01,"[""Rising Star 2015-2016""]",11,4.2727272727272725,1.606060606060606,6,2.6666666666666665,null,2025-02-24
SHZ3NhQj1FonMnKgdqRazg,Dunedin House of Beer,YoY,2013-01-01,2012-01-01,"[""Rising Star 2012-2013""]",10,4.5,1.2999999999999998,5,3.2,null,2025-02-24
SOU_JwNJ6kz5PH2_WIEFQA,Popeyes Louisiana Kitchen,YoY,2017-01-01,2016-01-01,"[""Rising Star 2016-2017""]",10,4.3,2.3,5,2,null,2025-02-24
SRoMOEKSobwp60pYmpsZDg,Rich's Other Place,YoY,2014-01-01,2013-01-01,"[""Rising Star 2013-2014""]",10,3.2,2.2,1,1,null,2025-02-24
ScUzcm3nVrMFL2tiynSZug,Paul Blanco's,YoY,2018-01-01,2017-01-01,"[""Rising Star 2017-2018""]",16,2.75,1.2348484848484849,33,1.5151515151515151,null,2025-02-24
Sta8MzuLQAMEiGn0DQaXvg,Biryani City,YoY,2013-01-01,2012-01-01,"[""Rising Star 2012-2013""]",13,3.5384615384615383,1.2051282051282048,3,2.3333333333333335,null,2025-02-24
Sta8MzuLQAMEiGn0DQaXvg,Biryani City,YoY,2015-01-01,2014-01-01,"[""Rising Star 2014-2015""]",17,4.647058823529412,1.1925133689839575,11,3.4545454545454546,null,2025-02-24
TD2-k2FWnEimBS4wcH3t4g,Bonsai Sushi,YoY,2011-01-01,2010-01-01,"[""Rising Star 2010-2011""]",14,4.142857142857143,1.1428571428571432,2,3,null,2025-02-24
TJjNYbywWSXTGbGjj0G49w,Fast Fix  Jewelry and Watch Repairs,YoY,2019-01-01,2018-01-01,"[""Rising Star 2018-2019""]",10,2.8,1.2285714285714284,7,1.5714285714285714,null,2025-02-24
TMdooNQU1cxSxQrFNSwatA,Edge Nightclub,YoY,2012-01-01,2011-01-01,"[""Rising Star 2011-2012""]",17,4.176470588235294,1.1764705882352944,12,3,null,2025-02-24
TbR1Q5RvmI2_mIHKr8gwsQ,J & S AutoHaus,YoY,2015-01-01,2014-01-01,"[""Rising Star 2014-2015""]",11,4.090909090909091,3.090909090909091,2,1,null,2025-02-24
Tm3QiAVLJAR2fEJK7APPPQ,City Fitness - Northern Liberties,YoY,2010-01-01,2009-01-01,"[""Rising Star 2009-2010""]",12,3.6666666666666665,1.0666666666666664,5,2.6,null,2025-02-24
Tx9kwNLX2lYNqr2weKWEqg,BrushFire BBQ,YoY,2017-01-01,2016-01-01,"[""Rising Star 2016-2017""]",31,4.193548387096774,1.2435483870967738,40,2.95,null,2025-02-24
TzqkyPTnK7dtHxnvgyn_4Q,Pipo's Restaurant,YoY,2015-01-01,2014-01-01,"[""Rising Star 2014-2015""]",10,4.5,1.5,2,3,null,2025-02-24
U6gikR4uhRl4zU8q3j02oA,The Artist Haus,YoY,2020-01-01,2019-01-01,"[""Rising Star 2019-2020""]",50,5,2,2,3,null,2025-02-24
UB8sxbUN7kPZum22U2O9kg,Julio's Famous Pizzeria,YoY,2018-01-01,2017-01-01,"[""Rising Star 2017-2018""]",10,4.2,1.4000000000000004,5,2.8,null,2025-02-24
UH2ldoHxQNbS1y5boOGxhw,Elite Nails & Spa,YoY,2018-01-01,2017-01-01,"[""Rising Star 2017-2018""]",14,4.285714285714286,1.4107142857142856,8,2.875,null,2025-02-24
UXm-1qI-_AxhC5O3B9La8g,Zydeco's,YoY,2014-01-01,2013-01-01,"[""Rising Star 2013-2014""]",21,4.619047619047619,1.0357142857142851,24,3.5833333333333335,null,2025-02-24
UZNmqlGoP21yt4hBfqCD0g,Dead Bob's,YoY,2015-01-01,2014-01-01,"[""Rising Star 2014-2015""]",16,4.125,1.125,3,3,null,2025-02-24
UfwZxSw0_hal-SI9IROqCA,The Nest,YoY,2018-01-01,2017-01-01,"[""Rising Star 2017-2018""]",12,4.583333333333333,1.1833333333333331,5,3.4,null,2025-02-24
UgEjt7G0nlcnxQqgg-InNw,Bruegger's Bagels,YoY,2018-01-01,2017-01-01,"[""Rising Star 2017-2018""]",10,2.9,1.9,2,1,null,2025-02-24
