user_id,name,yelping_since,review_count,average_stars,fans,cool,funny,useful,elite,effective_date,expiry_date,current_flag
j5ezF5mEGpnDwdTmAHci7Q,Albert,2008-06-16,2202,3.96,161,1826,1294,2993,"2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",2025-02-24,null,null
if2YF4bUzTvim-klVpIVRQ,Matthew,2010-12-21,36,4.54,2,14,5,66,,2025-02-24,null,null
H6Eug1lP8LxexxUg4y9tdQ,Jason,2009-04-30,123,4.5,4,117,52,276,"2011,2012,2013,2014",2025-02-24,null,null
a3zyL4wNQam4pPyd8K1tNg,Sarah,2010-01-05,42,3.89,13,87,105,265,,2025-02-24,null,null
qt6NQtOZV4QHhbI8GM7Hzw,Trish,2011-10-10,23,3.63,2,2,2,17,,2025-02-24,null,null
d9XS6t-zCmsaaVKgPX_LJg,John,2009-04-23,15,4.4,3,7,3,18,,2025-02-24,null,null
GCm8E-vatg1JVje_1SJkFA,Mimi,2006-12-06,173,3.19,13,71,122,388,,2025-02-24,null,null
7Hvh8ETJ-0JH-LjGy4H-UQ,Jennifer,2011-06-29,1,4,1,0,0,2,,2025-02-24,null,null
I1Kn2D6aS__ik2GJnoPLIQ,Bridget,2011-01-29,237,3.72,28,243,224,546,"2011,2012,2013,2014,2015,2016",2025-02-24,null,null
-CiiM_BQV6mB7qfZbemEWw,DJ,2010-07-07,3,4.33,0,0,0,0,,2025-02-24,null,null
gC9syNZtvy4iYv4zftxzJw,Rebecca,2010-04-16,243,4.08,106,1384,1359,1693,"2010,2011,2012,2013",2025-02-24,null,null
o4gaI4EdzxJ9Al4houpusw,Kate,2007-11-15,133,3.75,23,173,97,285,"2008,2009,2010",2025-02-24,null,null
6rvdsoYos-0udWV7mcNtOg,Nicole,2009-09-22,197,4.03,36,462,223,791,"2010,2011,2012,2013,2014,2015,2016,2018",2025-02-24,null,null
5wHwFTOY1FX9nqx9HCuITA,Cynthia,2009-12-28,43,3.24,8,26,73,108,2015,2025-02-24,null,null
AXPuW4eRq369APcuE4ZufA,Nathan,2009-04-08,3,4,2,0,0,2,,2025-02-24,null,null
2LfozZiejXfQHcS52-Fv5w,Nicey,2009-12-03,361,3.61,40,436,297,817,"2010,2011,2012,2013,2014,2015,2016",2025-02-24,null,null
hIlQOXn094Q205B_vu7Sjw,Boon,2009-09-08,853,3.74,36,350,209,709,"2011,2012,2013,2014,2015,2016",2025-02-24,null,null
nhTRru3-qxMnL2evEKAB5A,Chiara,2008-04-05,77,4.1,6,56,37,92,"2009,2010",2025-02-24,null,null
TpdYBWVAJVFzmma6pssBQg,Adam,2007-07-06,102,4.21,4,111,77,153,"2009,2010,2011",2025-02-24,null,null
1BzhS5kE9d722YQNbh95vg,Tomas,2006-12-05,376,4.3,17,142,126,398,"2011,2012,2013,2014,2015,2016,2017",2025-02-24,null,null
FNASVQChuhi28nR871PcdA,Jessica,2010-05-31,176,4.2,15,139,71,298,2010,2025-02-24,null,null
sKARgAsMl_7FQ5ZbQ-NwnA,Mimi,2009-10-28,209,3.58,24,179,186,559,"2011,2012,2013,2014",2025-02-24,null,null
BSMfkB9ynCFegpVqRHQ-5g,Adolfo,2009-07-01,384,4.06,34,165,186,322,"2011,2012,2013,2014,2015,2016,2017",2025-02-24,null,null
bjs9yz6OJ4kg4Z5RvlrmHg,Mary,2007-07-06,660,3.95,40,1951,1043,1706,"2008,2009,2010",2025-02-24,null,null
SmVhjkp9ZTEWq2uf8krcrQ,Adriana,2008-08-17,222,3.59,7,177,119,303,"2009,2010,2011",2025-02-24,null,null
IAFoWYEIAnp_qeS7tKboEw,Felicia,2009-10-15,54,4.48,3,12,8,45,2019,2025-02-24,null,null
EApYnqfUdvuZAfREknSSyw,TONY,2010-09-11,23,3.74,3,26,25,43,,2025-02-24,null,null
bz3DJ6g8Ipp-ODhkClODOg,Olivia,2011-03-10,53,3.64,6,48,17,118,,2025-02-24,null,null
d1bSHccSwWTN8yaOzhh3MQ,Rae,2011-10-02,20,3,0,5,6,19,,2025-02-24,null,null
b1ZS9gYy9KpeWSh4O1HN4Q,Frank,2009-12-20,15,4.53,0,7,12,28,,2025-02-24,null,null
IxauDPL-r9_mAMrCnExZYA,Avigail,2007-04-10,71,3.69,3,22,15,37,,2025-02-24,null,null
bu0yuueBapV96Y_rxCj39g,Eunice,2010-10-05,451,3.56,24,132,116,451,2012,2025-02-24,null,null
ziV4WP_am28MwNIBBaTztQ,Christophe,2007-01-08,29,4.16,2,11,20,30,,2025-02-24,null,null
w2iP5fap28DT32fBdAKI2A,Veronika,2009-08-05,29,3.79,5,10,16,52,,2025-02-24,null,null
Vp14grGEIvYzmrsOdix4UQ,G.,2010-07-31,281,3.76,11,119,102,217,"2010,2011,2012",2025-02-24,null,null
x1FY-UEpDW03M38xt8QFsQ,Evelyn,2007-06-28,1098,4.05,202,10394,8330,11325,"2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",2025-02-24,null,null
1kdfj_PaRk8i870ghdIvXg,Terinee,2010-05-29,601,3.78,208,1185,799,2265,"2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",2025-02-24,null,null
Mf2NAhMTiYk0DC0fZjhNMw,Sally,2006-07-07,341,3.86,11,183,86,422,"2007,2008,2009,2010,2011",2025-02-24,null,null
LyrAjv8V6HWkceuTB4Xtkw,Duke,2008-08-18,1308,3.78,116,2344,1254,3415,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",2025-02-24,null,null
dkcKCYISLc9nGfgMJ5ZitA,Desiree,2011-01-15,26,4.81,3,3,0,18,,2025-02-24,null,null
z3nv7VqIQEm8I7MTDwM-Ww,Monica,2008-06-18,107,3.79,10,49,27,141,"2011,2012,2013",2025-02-24,null,null
RdGgH2C655oklnPT3oZJ0A,Erica,2006-11-23,1372,3.7,50,393,274,1184,"2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018",2025-02-24,null,null
dCATwLTGaDZAbSFxA-4pkw,Jen,2009-08-30,760,3.48,69,973,834,1705,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",2025-02-24,null,null
WlgB9SAzYAyHEAlawc27xg,Anjali,2008-04-14,188,3.67,30,487,223,649,"2008,2009,2010",2025-02-24,null,null
_kq9t9najTTZw-eT0VNBgw,Michael,2008-05-09,421,3.74,18,253,199,555,"2014,2015,2016,2017,2018,2019,20,20,2021",2025-02-24,null,null
TTZo51CKSyHpdeUN1vP1VA,Jason,2011-04-18,23,3.6,0,9,18,40,,2025-02-24,null,null
nvpWH_DUOJB9fHYeqdTNxQ,Jan,2007-04-20,39,3.33,1,18,6,33,,2025-02-24,null,null
wqeLjhyY3d6ac2C8dxCBlw,M,2007-09-27,51,3.42,2,26,30,96,,2025-02-24,null,null
JYbaPVqLppqRTTWsxzw_3A,Krista,2010-11-07,127,4.09,11,198,57,378,,2025-02-24,null,null
SeeyLanTQASHqytvBHURHg,Ann,2009-03-21,312,3.77,149,803,591,1395,"2014,2015,2016",2025-02-24,null,null
SsHXy7dNXIKm6B4fnq5sMA,Alex,2009-08-23,78,2.57,11,59,85,176,2012,2025-02-24,null,null
r8upcNxujlyoN8sUfcWlNw,Lovey,2010-05-28,292,3.34,15,205,214,377,2011,2025-02-24,null,null
qJgae_Bqpwx1qm8-bXA_cA,Patricia,2010-09-10,709,4.01,50,727,530,1207,"2013,2014,2015,2016,2017,2018,2019,20,20,2021",2025-02-24,null,null
0mT2HUnzH50Wakg2pgYwmQ,Linda,2007-02-02,141,3.08,8,114,99,321,"2007,2008",2025-02-24,null,null
xZfssbFXzM3-sGQPj44R5w,Anthony,2009-01-21,381,3.62,30,370,498,1036,"2009,2010,2011,2012,2013,2014,2015,2016",2025-02-24,null,null
A7cl9FfREOTi0Uy-AT1r5g,Michael,2008-10-13,84,3.86,11,54,41,226,2010,2025-02-24,null,null
XlF_Od3qOngwITJAX4g2ZA,Mike,2008-01-30,155,3.35,5,59,54,236,2015,2025-02-24,null,null
VMAIGoKrWNRB20N9HsVdKg,Patty,2008-06-19,118,4.13,4,68,54,208,,2025-02-24,null,null
7ug00c11bgxFWjoj0-LfUg,Evan,2011-08-13,4,4,0,0,0,3,,2025-02-24,null,null
i5TFPOK5f82bxBV4JMIphg,Jillian,2009-02-03,57,3.86,7,92,70,190,,2025-02-24,null,null
qr-weHp14zYJyjgNfmgfLg,Kavita,2010-01-28,173,3.45,18,164,128,284,"2013,2015,2016,2017",2025-02-24,null,null
zbgP8acP_qBlC6qtddNQiA,Manami,2010-04-17,426,3.79,85,2701,2271,3112,"2011,2012,2013,2014,2015,2016",2025-02-24,null,null
-vdo-XDggc2QNmdqRA9YOA,Hilary,2007-07-23,343,4.16,45,706,646,913,"2008,2009,2010,2011,2012",2025-02-24,null,null
iJQtNnEcrxdpaD132v26nQ,Danah,2007-04-09,422,4.18,304,3043,1767,4156,"2010,2011,2013,2014,2015,2016,2017,2018,2019,20,20,2021",2025-02-24,null,null
gVEye2LuFCLxxFRc41jIKA,Tran,2011-04-27,281,3.95,18,213,136,467,"2011,2012",2025-02-24,null,null
j6Y-qkkYiJq6ilGCjN9Ycg,Carl,2010-06-08,34,3.89,3,6,5,49,,2025-02-24,null,null
xdYAjnWeAHQfcLH7c2l4OQ,Erin,2010-04-18,204,3.66,8,154,115,415,"2010,2011,2012",2025-02-24,null,null
04VUNbOYQczWzwZqNyGaAw,Daryl,2008-11-25,377,3.92,29,433,214,964,"2016,2017,2018,2019",2025-02-24,null,null
bm4TNvBKcxNOSa4542jlMg,Wes,2011-10-28,31,4.09,1,44,58,59,,2025-02-24,null,null
iZKJfYxUMxPsVWqUQjBuYA,Jonathan,2012-06-28,4,4,0,1,3,5,,2025-02-24,null,null
BjuLk3Upbe6KZin1VISarw,Barbara,2011-09-06,47,3.72,4,10,15,56,,2025-02-24,null,null
wqcJA3g8lgcRYI-gM6Y7PQ,Brittany,2012-02-20,51,4.17,3,13,7,13,,2025-02-24,null,null
pfJdepP88pDSrLn_vTcHTw,Jasmin,2009-01-07,329,3.89,21,193,146,496,"2010,2011,2012,2013,2014,2017,2018",2025-02-24,null,null
0mYNAVDIzW4fzgAQ5opGWg,Mary,2010-03-10,218,4.08,17,209,162,387,"2010,2011,2012,2013",2025-02-24,null,null
iNV_dTKaxit6ZkvbRfERdQ,Colleen,2008-06-02,292,3.99,19,193,115,314,"2009,2010,2011",2025-02-24,null,null
31Y-XTyubC8k7NR7MIJe4w,Becky,2009-02-16,87,4.14,5,47,20,226,,2025-02-24,null,null
sIICI_uGUcOJzNf603CdCA,Dale,2011-02-28,42,4.45,0,14,2,41,,2025-02-24,null,null
yK4njGSBfFpZhDuTxNpnLg,Natasha,2010-11-13,184,4.29,16,125,99,389,"2014,2015,2016,2017",2025-02-24,null,null
h1ZPAX2ztQkqzge9FuzR3g,Heather,2010-01-20,130,3.8,6,44,36,142,"2010,2014,2015",2025-02-24,null,null
QgdNGbkLGd7RdDIQ-1beDA,C,2009-06-11,40,3.94,1,38,20,45,,2025-02-24,null,null
vimEpZnvi38O0Vz5uaNj4g,Christy,2011-07-25,565,3.98,65,862,554,1607,"2011,2012,2013,2014,2015,2016",2025-02-24,null,null
T46BA9GqSKY2BkkKbqamVg,Lisa,2009-03-12,234,3.31,50,1239,1285,1879,"2009,2010",2025-02-24,null,null
8wQIoFapkegkC5fcVYg_Iw,Jamie,2009-05-31,1148,3.68,104,2136,1289,4395,"2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",2025-02-24,null,null
avXvMybPionb-Kt_MX5Grg,Lo,2009-02-10,208,3.71,30,324,485,623,"2015,2016",2025-02-24,null,null
KepicN2NnZ5aPXVlBypHOQ,John,2008-07-21,154,3.22,12,127,44,268,"2009,2010,2011,2012,2013",2025-02-24,null,null
ESDPrVZqf4gyFw7Tzmmf8g,Joanne,2005-12-11,81,4.53,6,54,38,83,,2025-02-24,null,null
mW0VU517hSELl5a36CcRPQ,Joe,2008-12-18,131,3.56,7,96,72,330,"2010,2011,2012",2025-02-24,null,null
e3eponP3ikkV4NlSuZZ2xg,Marisa,2010-01-10,24,3.92,2,10,4,21,,2025-02-24,null,null
Rfx9ozvKaZ_PhOZLS-LXcg,Brian,2007-10-29,28,3.97,0,6,6,17,,2025-02-24,null,null
rZfbZIyYve4a92-IrXPo5g,Christine,2008-01-04,77,4.01,6,126,89,249,"2008,2009,2010",2025-02-24,null,null
IiT-UsEgwucxcKAJOVmpRA,Kelsee,2010-06-19,123,4.02,7,93,20,182,"2012,2013,2014,2017,2018,2019",2025-02-24,null,null
5ihnq137aoYrZ-nYyElmKg,Brian,2011-04-16,24,3.96,2,4,5,68,,2025-02-24,null,null
DLarXgBWW3phD5RE7muniQ,Kiki,2008-05-11,212,3.3,14,619,650,839,"2011,2012",2025-02-24,null,null
Iq0LWKqCujA-F2KG9URJnw,King,2007-04-08,87,3.57,7,55,25,101,,2025-02-24,null,null
i6kNeNRrER8ocnpkBJ3wBA,Jen,2009-01-29,414,3.65,34,314,198,762,"2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",2025-02-24,null,null
HDoMnqWbdZjHPrG9g7SmVg,Elizabeth,2011-06-16,305,4.09,27,198,223,765,"2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",2025-02-24,null,null
amRKO3MKk7r-kK41IHkG6A,Katie,2008-10-28,16,4.65,8,46,7,72,,2025-02-24,null,null
TQXtrSpsUyvHMriX8hvNWQ,Erin,2006-11-02,144,3.81,23,100,116,164,"2006,2007,2008",2025-02-24,null,null
be_oI-PCDFGil2M-MEX64g,Shane,2009-11-03,339,3.52,10,159,157,457,"2013,2014,2015",2025-02-24,null,null
tgQuw5wvWTBKjMLg65ud3Q,Wade,2011-11-04,3,5,0,0,0,2,,2025-02-24,null,null
B4MAl1wac3kq75REVLio5Q,Jen,2010-08-10,3,2.75,3,2,0,4,,2025-02-24,null,null
0-n89YwF9LExnPIwgIVhoA,John,2008-02-28,637,3.73,50,687,663,1455,"2010,2011,2012,2013,2014,2016,2017,2018",2025-02-24,null,null
xGv9o9nIq-762Vxrw1n0CQ,Ben,2008-01-01,49,3.27,9,120,63,163,,2025-02-24,null,null
BbMWvdd-56P6YZhMvo4Ysg,Carianne,2010-02-28,184,3.83,6,76,53,319,,2025-02-24,null,null
e4Ev7mGpHd--nI1GC07j4w,Veronica,2007-10-23,122,3.09,20,178,174,285,"2008,2009,2010",2025-02-24,null,null
NFX6z16dSUDFocpSJiqY5g,A.,2009-09-01,138,3.42,2,43,45,219,,2025-02-24,null,null
-7-d8x5w5c9QolAMgPTKZg,Daniel,2011-07-08,100,3.57,8,66,77,144,"2013,2014,2015",2025-02-24,null,null
Phta7D0IREvoW-XQTp9PLQ,Marc,2009-01-30,169,3.96,9,286,74,482,"2017,2018,2019,20,20,2021",2025-02-24,null,null
Nf5VyYleVSJb0wf24Ye-vw,jt,2008-01-08,64,4.1,2,42,26,94,,2025-02-24,null,null
uanF4DPJffnAX7OuXRYeRA,Kira,2010-06-12,47,3.68,3,21,13,76,,2025-02-24,null,null
CGRkejdGiNtvX-lhcOFUZQ,Janet,2006-11-08,1358,3.76,135,1879,1354,2920,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",2025-02-24,null,null
wTdEJv1VYUdlZ0_fS_vT5A,Paulina,2010-04-10,90,4.06,11,62,61,211,"2010,2011,2012",2025-02-24,null,null
2qW-VO3UxZSU6HSHQ7fh7Q,Devin,2010-06-07,873,3.69,54,633,449,1586,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",2025-02-24,null,null
0MtMH1cy9_2zMHrSwWDYXA,Leah,2010-09-10,152,3.37,5,69,65,235,2012,2025-02-24,null,null
iQItzYZvnHM2DTGkweLTow,Jorge,2008-05-25,644,3.19,65,693,1237,1380,,2025-02-24,null,null
EFy_1YhtUosvtOUUiJCRkw,Katey,2008-08-14,414,3.56,25,186,222,489,"2009,2010,2011,2012,2013",2025-02-24,null,null
tGH0247xcANi8t6jq03CEw,Bill,2009-01-10,24,2.67,2,9,48,49,,2025-02-24,null,null
1_-bvx_FN9KnyWtZQi9Cyg,Rachel,2008-11-25,494,3.74,28,179,190,696,,2025-02-24,null,null
010pekBIqnWFg-wnN0W2HQ,Mishka,2006-01-22,80,4.76,5,36,13,78,,2025-02-24,null,null
N-Sy8I9byR2Q2gTI99nKxQ,Barnabas,2008-11-04,345,3.57,31,199,235,528,"2010,2011,2012,2013,2014,2015,2016",2025-02-24,null,null
4emM6eSXNlMnDG7q8gymFg,K,2010-08-18,15,3.87,0,7,2,16,,2025-02-24,null,null
izXJEGrdooBktYheUVy2KA,Meg,2011-05-20,3,5,0,0,0,1,,2025-02-24,null,null
YnppGjgF6W1Ziyoi1bRlBw,Titus,2011-08-05,9,3.44,2,1,2,6,,2025-02-24,null,null
D2setZ2_pKZ9CWEb0IgrOQ,Rachel,2009-07-13,784,3.69,98,847,1329,1807,"2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",2025-02-24,null,null
JLOlSZ-HWXbTIiJxFEHb1Q,Hasham,2008-08-09,268,3.55,3,60,38,157,"2009,2010",2025-02-24,null,null
V5Th21KjUiYLJQyV-vGtpg,Ben H,2007-10-24,1762,3.63,68,1725,1372,2625,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",2025-02-24,null,null
o68LrQnhqefqGxrFB0g-Xw,Nicole,2010-07-10,5,2.8,2,1,1,4,,2025-02-24,null,null
06QY6tAtbQNWmsfuFPbhYg,Carla,2010-08-17,5,3.6,0,2,1,4,,2025-02-24,null,null
Kh34OUwUgLGSRguPV_MPdw,Brennan,2010-05-24,101,3.44,6,49,56,133,"2011,2012",2025-02-24,null,null
ma_kwB2BNIuOusarWrsBmw,Nina,2009-01-06,84,3.76,6,47,49,92,2011,2025-02-24,null,null
qpFCY_wj8_G-HOV8MxIaHw,Paul,2010-02-17,91,3.53,69,367,626,593,"2011,2012,2013,2014",2025-02-24,null,null
kgKl_TSwiCJ3iX-g2VP0MQ,Gerald,2010-06-19,1504,3.92,294,5698,2767,6781,"2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",2025-02-24,null,null
nPXVprOV3ioobtAc_s7-CA,Brian,2009-06-29,511,4.11,42,529,395,1086,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",2025-02-24,null,null
nGozHYFspeWe2DliD9GqcA,liz,2007-06-13,332,3.65,29,337,385,567,"2009,2010,2011,2012",2025-02-24,null,null
r9LtFZfoGe8M1FCyrit1vQ,Amanda,2008-02-19,57,3.97,17,65,75,98,,2025-02-24,null,null
obIPhHuaE4SMfgpca5qKvQ,John,2009-04-17,144,3.85,49,313,173,543,,2025-02-24,null,null
gwakmAy1XKzQPl87jXRLVQ,Taylor,2010-01-09,306,4.21,23,107,90,349,"2013,2014,2015,2016,2017",2025-02-24,null,null
JapsODq2leyIn5JTgjOvkQ,Srini,2006-03-25,503,3.62,413,6773,6106,6926,"2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",2025-02-24,null,null
II3SZQD1NE0zcN4fQqohug,Danny,2008-09-05,61,3.39,1,79,107,110,,2025-02-24,null,null
-OpS4V5EeVbNWY5CS24olA,Donna,2010-01-24,487,3.66,76,716,1237,1438,"2010,2011,2012,2013,2014,2015,2016",2025-02-24,null,null
R74d3XBeNKiPfmTSAKhibA,David,2008-02-25,37,4.33,2,18,16,57,,2025-02-24,null,null
u7MkgrDxjiHVR13fEZuD_A,Brent,2011-03-28,239,3.98,8,75,65,238,"2016,2017,2018",2025-02-24,null,null
4UPqs_cq5ov3mf6xqRAdqA,Thom,2010-08-28,58,3.79,1,19,20,74,,2025-02-24,null,null
iHAseovAlAuLKHhVWeRCaA,Nathan,2011-02-07,20,2.35,0,4,11,25,,2025-02-24,null,null
JvljCKbnjcDFrWkrqQUdEQ,Frank,2009-02-02,166,3.49,10,155,80,292,"2009,2010,2012,2013,2014,2015",2025-02-24,null,null
dTcvqYGwzzNDTeITANKx3w,Esther,2008-07-14,177,3.61,3,53,16,110,,2025-02-24,null,null
JhOXyXRkRpjq2DajDeEyvA,Kitty,2011-05-28,22,3.61,2,9,9,50,,2025-02-24,null,null
1_cezAbuZSyLR1-FL6V91Q,Hannah,2009-03-20,68,3.85,15,245,290,323,"2009,2010",2025-02-24,null,null
FZA5FRwB26-SQBIGPLmpGQ,James,2008-03-18,39,4.12,6,50,72,76,,2025-02-24,null,null
vyR9-m1eK4hTCxyxRU-SPg,Jimmy,2010-07-04,4,4.75,0,2,3,5,,2025-02-24,null,null
_FQ4wA_9QbE5qzqzhVCpkA,Edward,2010-04-26,23,4.04,2,18,10,48,,2025-02-24,null,null
jJBPO0aAZ92t28z6JvCGBg,ivy,2010-11-23,10,4.3,1,2,2,10,,2025-02-24,null,null
Lm7h2a2QduZHcqtUao_mHg,Todd,2010-02-23,14,3.27,0,4,8,16,,2025-02-24,null,null
dNjsm0vrfhIoM5sMISGk7w,Michael,2011-01-10,21,4.22,1,5,6,19,,2025-02-24,null,null
s_zyo9noddpfQ-2NwOY0xA,Sara,2007-11-27,147,3.61,12,188,193,324,"2008,2009,2010,2011,2012",2025-02-24,null,null
AMpFQ-gTK7OOwQB03B3Z5g,Elena,2010-12-20,37,4.08,2,5,8,45,,2025-02-24,null,null
8eEHKw_Ck5jEZSO6Qt146A,Trevor,2010-03-12,33,3.51,1,17,15,56,,2025-02-24,null,null
qGEyFfvqY7LFp0kio4GyPQ,Alicia,2009-04-06,304,3.69,34,561,618,985,"2011,2012,2013,2014,2015,2016",2025-02-24,null,null
izVR5ZgKBq0apXMpgCyZTg,Michelle,2011-02-11,245,4.57,9,78,37,178,"2015,2016,2017,2018,2019,20,20,2021",2025-02-24,null,null
67HwuY1mtttvvnqn9tHU0Q,Jamie,2009-09-11,638,4.11,38,305,174,655,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",2025-02-24,null,null
tsBhRd4NNaP3QC2lX63FIg,Steven,2009-09-23,33,3.73,0,10,12,38,,2025-02-24,null,null
aEVQbWnMCUV7ZzC9DoCpJA,Andrew,2011-09-21,151,4.62,9,75,30,144,,2025-02-24,null,null
Yq_Z_9ph9FNmFbV6YlwzLQ,Rod,2011-01-02,93,4.38,2,38,31,120,,2025-02-24,null,null
WY_b9ZvU9TW0pfTRruJBxA,Mike,2009-11-20,386,3.79,23,218,136,577,"2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",2025-02-24,null,null
0EgbVtQfdNQq3Tapxwl_sw,Sarah,2011-05-11,214,3.88,6,70,113,285,,2025-02-24,null,null
2ojn6QbgT3mlv4Bra5hyuQ,Fahad,2011-08-05,19,4.11,1,6,6,57,,2025-02-24,null,null
LU8SYDEo1gp1Cq2_2ZHiDg,Maria,2008-11-11,320,3.18,14,182,313,768,,2025-02-24,null,null
aJN3F3bS_ooe4rZx8rHmgA,Sid,2010-08-12,512,3.85,37,803,299,1222,"2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",2025-02-24,null,null
_qRV6YI3wm6hF0SF-2z8ng,Derrick,2008-05-23,382,3.79,28,318,215,858,"2009,2010,2011,2012,2013,2014,2015,2016",2025-02-24,null,null
MHbeOB03Z5EX1kfPGfKCOg,Kent,2008-12-26,178,4.07,2,32,23,148,,2025-02-24,null,null
6agmDWsBMxZBc6qDSZworg,Kris,2008-03-31,1045,4,124,2102,982,3357,"2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",2025-02-24,null,null
1T6HR7ezF-pMod0LWNL8tg,Kimmy,2009-01-20,71,3.98,8,178,139,268,,2025-02-24,null,null
ZGjgfSvjQK886kiTzLwfLQ,Ali,2006-06-12,494,4,53,956,692,1401,"2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016",2025-02-24,null,null
WGVRnbgyxQL4FLZpXf7uXw,Steve,2009-09-01,339,3.86,17,498,298,1101,,2025-02-24,null,null
V8OsxfIHpYWeMMeEsowHRw,Alex,2007-07-16,165,3.88,18,91,51,291,"2007,2009,2013,2014",2025-02-24,null,null
LOdnn6Ktg8yfxNYq3AlYhA,Havsa,2010-07-19,27,3.59,3,28,8,48,,2025-02-24,null,null
plaAwbdAV_kua1K2ztZHVw,Lauren,2007-08-13,111,3.78,18,240,229,387,"2009,2010,2011",2025-02-24,null,null
JUT0U3HTSB3kz9Wh7N0GqA,Corey,2010-06-14,865,4.07,294,3032,2877,4818,"2010,2011,2012,2013,2014,2015,2016",2025-02-24,null,null
nXXoCiolNhtShV-Caj8g4g,Shawna,2011-08-02,110,4.38,2,33,13,83,"2017,2018",2025-02-24,null,null
I0zSlNCdJWi1ZWg_3REp5w,D,2007-10-21,94,4.26,3,47,23,118,,2025-02-24,null,null
5CX8ilaGZ7kyv2rUxSdQCw,Mariana,2005-09-22,627,3.69,75,579,305,1095,"2006,2007,2008,2009,2010,2011,2012,2013",2025-02-24,null,null
G1DM_OyYFb32QylgvQGrGQ,regina,2007-11-16,187,3.85,3,58,61,96,2009,2025-02-24,null,null
66WeYHwruzUtHqTNCioSZg,Ryan,2010-03-15,168,3.55,6,44,52,209,2011,2025-02-24,null,null
rt4VNgCG755zWcMpdOrn8Q,Amy,2007-01-14,544,4.12,44,518,406,652,"2007,2009,2010,2016,2017,2018",2025-02-24,null,null
jUyIaGX2VN_dASMfG0NaCg,Nicole,2011-02-27,38,3.79,1,4,2,28,,2025-02-24,null,null
lDKbTlZqjIn2gn490gU2HQ,Eva,2012-08-14,1326,3.99,204,10123,8389,11625,"2013,2014,2015,2016,2017,2018,2019,20,20,2021",2025-02-24,null,null
Qx-5FRNpL14H2TtIKmB1kA,Robert,2007-09-24,1326,3.18,71,1006,1494,2728,"2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",2025-02-24,null,null
WLOtw7JOcPqwMe5uSS0i3w,Amanda,2009-06-06,155,3.83,6,82,68,236,2012,2025-02-24,null,null
X6qq-3ugM1AMR31N8-I59w,Karen,2009-06-23,52,3.77,3,64,37,134,2012,2025-02-24,null,null
ypRztkuHCC9M3NBIau6iOQ,Anita,2008-12-03,80,3.78,11,92,131,140,,2025-02-24,null,null
OrCmBq4Y6CxpqIPCiuJiHg,Jessica,2011-02-11,389,3.72,37,461,420,921,"2011,2012,2013,2014,2017",2025-02-24,null,null
RoW1Eml8fNYC2a_i9Y__rA,Brian,2010-11-14,33,4.15,0,14,4,31,,2025-02-24,null,null
M36aMuK9Pnmgb5g6KsJChQ,Ashley,2008-11-23,116,3.97,7,94,57,235,,2025-02-24,null,null
fLDGqfH_QJE5TN2ajHzNjA,Bridgette,2011-04-03,176,4.48,29,455,106,591,"2016,2017,2018,2019,20,20,2021",2025-02-24,null,null
GFrQVrt9b-lWscl-qNo2cw,Scott,2008-08-13,18,4.29,1,10,3,23,,2025-02-24,null,null
QNFiWpQTPeAwROah1xy3nA,Prince,2010-12-05,57,3.15,0,12,14,29,,2025-02-24,null,null
tECsdHQt57sNa-SvXmn5ag,DM,2011-05-30,67,3.67,8,10,26,74,,2025-02-24,null,null
qsixwabdZVIerYFcQ4C3bw,Ron,2010-07-26,196,3.66,10,69,68,202,"2010,2011,2012,2013,2014",2025-02-24,null,null
wo632pzj23-Di2RakSugjQ,Jeff,2007-07-05,1507,4.16,224,3677,3158,4816,"2007,2008,2009,2010,2011,2012",2025-02-24,null,null
lgHe2KRBonthIVA66p8O8Q,Jamie,2008-01-07,67,3.73,2,48,56,90,2009,2025-02-24,null,null
