business_id,checkin_date
1r9Be3uySySGhQ7ecGMfdg,2018-12-16
1rAtT-RYDYbCEFTqWcoMVw,2011-05-12
1rC0hBT49gVljFQYTIGIaA,2010-04-21
1rC8U1kWIlgkJ33h_MrRpg,2010-08-19
1rLip0b2JU4Golydi7rS5g,2011-12-20
1rN5JlJuoJxHppuS49qxDQ,2017-11-11
1rNZlyabfhlxcKkRPe9Rrw,2016-07-11
1rNuwmOcAZZpcUxeRfvYHw,2011-01-26
1rXs5PJHfRosMP38Wq9h1Q,2015-07-28
1r_fBI9boktmsW_oJYkZKg,2016-08-31
1r_riSmYgVMc8ViRUzv4Eg,2014-01-16
1raZ6Z-KarwfdfEvg8ZknQ,2013-04-05
1rfNEXrSkGXSd8LG27ncMA,2010-09-25
1rfuyAkvT6O1awyyFmPNDg,2021-12-06
1ribsi4AUnJJjJxkd9SesA,2014-08-09
1riuPe3T4qcDkYlmEPku_Q,2011-10-07
1rj-epXF4KW2z2U7FGISKw,2013-08-08
1rkmbnMjrYBM-hOckvnNFw,2010-07-26
1rkzkJq7oWA-agY6J2DR3A,2011-12-17
1rmBj5Ozp1ZSV-ZP4AazFg,2017-02-02
1rqlBw0g9KzUCENbDs9QCQ,2013-12-16
1rtyq9Ry5Y0iMp1VDuI4cQ,2011-10-14
1rv2GqTyH3wH1m3R1L_2lA,2013-10-06
1rw2cUX3Nvh_JQohDrUVYA,2016-12-11
1rz9dGzG0K-omeL92KL0wA,2018-03-04
1s-vqaaGLscl7h4XIDO7LQ,2011-06-29
1s2CBLuLy3uW0oG_vKt2Vg,2011-07-17
1s3BPoR5Q9UtUBhZ091qKw,2013-07-26
1s4CQK_w8XpY6VmsM2eomw,2011-11-03
1s5eQotc6xV4pdDgHFSoSg,2010-11-09
1s8-cGRPosFmcDaP5Bm3gg,2018-04-02
1s8KM8GP5X3m7ck57tCFpg,2019-01-26
1s8WJM2zbUScgZ-7HlMXuA,2010-08-29
1sM0lLTXVHJibg3wb9eA1g,2015-11-04
1sO-Ujuvs8igSyaD35xx4w,2010-10-06
1sRo-Cz5wOKKBleyH9ehmQ,2016-04-16
1sT_ZwzUSbHhQRzs5u3Hiw,2015-07-10
1sXN7Oxteo5dP5nwIDyO4w,2011-09-01
1sYpTljFsDbO78mDYHntjw,2011-03-20
1sZKO790Q6C4aV9PKmtWeA,2010-04-21
1sZjRfSnq25Lgs4BDnDMNA,2016-08-14
1scauz5dQf_vL16YvBeV-Q,2018-04-11
1skzWN0fxGgZNRE53Y_3gw,2011-09-15
1sl97cpjo2wr3VlVGIkafg,2010-10-23
1sr2QUShlkVk55LN4Ehkxw,2018-03-04
1ssIbuX6IDbj3cBd17SIug,2011-04-11
1sssZwe-pBPtJ8UhRMd-MQ,2010-08-08
1svywYT62htR_ZtwWpKByA,2018-01-21
1szGXy6XbgvQ1bdp5Ev3SA,2010-10-01
1t3GpwGoBn-eFpNUjFVeaw,2011-02-13
1t3YI3BhIRjl4Jky1irk6A,2014-11-20
1t7qnDfquHBWHiI7OYlktw,2010-09-03
1t8pToCHY8x8w8Do9typVg,2014-01-07
1tAtD1-YVbqpgi38ihhx5Q,2017-11-11
1tE1LFlekYKr1cNuQ7lZgw,2019-12-04
1tHNX9m_ItxvY71WRvwX7A,2014-11-14
1tLrjXG-I9hkOoZxlbwDqw,2011-11-11
1tM6xbQoFNBWLIf3etMtrA,2019-06-12
1tMAIFA_OcXhEB5-gnh50A,2012-02-22
1tND3EIbA19RZnoaMIlmwQ,2013-10-25
1tQwRgUsCL3Xv8W6sNaMAw,2013-02-23
1tTcybE7LMXlEQMzMcU1Cg,2013-01-28
1tUemCS9ALvEnTtpfMKppg,2018-12-07
1tZijNf7WLwoztsWuziUAw,2011-12-08
1tbZ0UrrzbRXQUEbNk6-qQ,2010-06-12
1teRq-Q6XG6l-WoinZFX0g,2010-02-17
1thgGNE5BSrj9lhKEwcfWw,2011-06-24
1tkXPP1K1jBIgIthy6idwQ,2010-07-23
1tlRVhbz4l-tkEZLCQK_Ow,2013-01-12
1tm-CQ4-dFxY03fAScQ01A,2011-12-08
1toUQtH6rP-DmAQUJB7PYg,2012-09-01
1tp2eHqv5wIDMaNoWPX78Q,2011-03-24
1trZ_fJYb4u2NiTusqzqTg,2011-08-27
1tsKceJuY-0KD7V-JavtNA,2010-04-29
1txsLCyBM8RgIBP9Di5Deg,2013-09-17
1u2IlvwOMndfuRk9EVcieQ,2010-05-09
1u61FTVGpiCijJEuIX1URQ,2010-03-28
1u7ag9oxHJCki3ThALuQFw,2013-06-24
1uAgni70WHOW2CVOfRMurw,2011-08-15
1uH04sUUaBmtHq89OIXd_Q,2010-06-04
1uLHetBaLyQheTfnf3t59g,2011-06-18
1uPqRkgybcnmnlRa_BbvoQ,2012-11-17
1uR8FrUDrJFwtdUu06_amA,2011-08-13
1uVMtK9wE4fIuOxaIZk4Og,2013-02-10
1uXpXzweYM-zOm_Ftmf6uQ,2020-02-07
1uXrs6OJPzi2G6cxx5o32A,2019-09-02
1u_cOXKrpzUSYkAPBhY4Cg,2013-04-19
1ua0o00zt9UD1kj8gcdpTQ,2010-01-24
1ubKLzaAXmD15tAgcnaHlQ,2016-06-21
1udIBVPPWCAcA68fWdBOgg,2010-09-04
1uebtHbl3Z81tq0IU2btqg,2010-08-28
1uhTwTMrU0WHzC-JXzbgWQ,2014-12-22
1uhndKMLEAE3ogI0W_Y9kw,2011-06-25
1ulD4HL2G8qbpEuuWFDSqQ,2016-11-27
1unvBmrqOKqO0dm20EwrDg,2016-09-25
1upQCDUrjuAH2MOQ1t9slA,2013-10-19
1uqAS_aPbyzuOHdhH6619A,2016-03-09
1uwYVvBZzkQRtKRKO8n9OA,2011-10-20
1uyGXX3gqVe__fe14mirdQ,2010-08-29
1uzZ7vO5k7p8S5IciBF75g,2015-05-25
1v0l7UC4woXy--VL7sZN4A,2014-02-04
1v0uyWSKoWAGtAkGWtriNw,2015-04-17
1v2VVeaOFM4NRaxW28tkzQ,2010-08-25
1v5CmcmEA9oIlQxuAWNkkA,2016-07-20
1v5n-Sb3HW_2Uhaq1X1PdQ,2010-09-30
1v65CU3ub7VdM6GexSixAw,2011-11-01
1v7bKStGaE7Q9pYffjAwTw,2011-05-06
1v7vl3gmrIE4WNiJhEDs9A,2012-11-09
1vASF5o2VuyoxfnhEOjVRw,2011-10-29
1vBukdVVblR8R_f4LS2Yyg,2012-09-04
1vFmuDyTsHMeURRrkLOk5w,2010-04-29
1vGjrKp3tA71RgLCCfxgww,2013-05-06
1vKwUwt7goxO-HfUrtgQ_A,2011-08-28
1vLZFm0f85DwB5jCeA7Olg,2010-05-24
1vMvq4kXlOmSdPDWp_1shg,2015-04-01
1vN178lXfJ77EmFRBYzteg,2015-06-12
1vPSY4EA-fTRIZYz1Ruzow,2019-07-29
1vPcNHJZx597rKQKbiPaAQ,2011-02-27
1vWFRQaCeEbVzgWdVmzw3g,2015-01-14
1vWMof26DwxLgDoRyCzGOg,2013-01-03
1vWSA0ARjLoCI585ml4owg,2011-12-25
1vXaDe3vG2krAKf_IygiUw,2013-10-17
1vbeyCB3XqULIbezTAeu_g,2016-02-16
1vbr_sSoF8baOVJiXaeYTg,2014-03-25
1veMJoktOcaJTy66Vl50pA,2012-10-11
1vh08Dhdem4fxJCst3CzCw,2014-01-01
1vi4P6rc2tj-VodBUe_jkg,2011-08-18
1vj7ACAQgZHCY6vzo2xBdg,2017-05-21
1vjURAMD21n4vrtj8FOFlg,2013-04-01
1vl5IDeGVO6ZjR64jjdUIw,2016-04-09
1vmx7_L210UBbOWLzrhepQ,2010-10-26
1vpoEtiwQq51BI21RtKiHA,2010-10-01
1vpzBTJwOINXR9a37b7KSA,2011-01-23
1vr85p-g3cE6xiJlv7cLlA,2010-09-24
1vtI5aA07QE3c7f-g1Bppw,2014-07-09
1vuCNRQGwH3ugfLpbdK4iA,2011-03-24
1vuejSMV6homJr0DdGtn4g,2016-06-13
1vvkc0R0pY8vIPxWNt8W3w,2013-11-09
1vwLMFReHGidqW_CdytDPg,2011-03-18
1w0_or9yAh0-E7IUC8kMRw,2012-08-07
1w1H1kYUN60zpfdP-0qmGQ,2010-08-08
1w3eL6iBibpp_0RuQPXv_g,2015-09-14
1w40T5J6br425rMvpS1zgQ,2019-10-22
1wC41D8PLqOldFPUVAZ3tA,2010-07-08
1wDpmidP41ItQp73XLAlLw,2011-12-11
1wJ6d3C8RnbZuNNBDCNHJA,2015-05-14
1wKbk-FtJBBidd1k8s09DA,2015-11-09
1wKh-xV5jZY0NoDbHV4Q2A,2012-04-14
1wKkGfOoOzuEoNMwMWc6ew,2016-02-14
1wMy81uTORZ1saX2gDLL9w,2019-06-21
1wPlVVxuCi30iQR8BPCm5A,2020-05-27
1wT2RQw92H8sBTYtJK262A,2011-11-08
1wa8RxjmRoz5k3fm-pE6vg,2020-04-12
1wac4VWlSUKeqMrhbGPd6A,2017-03-31
1wbIkxqILqNjp6aNe5mr6A,2020-10-22
1whTNrRcL7E0rzLYURJvmA,2011-08-10
1wp5t7VQsRSj2qcVDPjzWw,2010-06-24
1wpK8WvnCr8zinyFs034gw,2019-05-23
1wpbW7lX7CH1tbDeGJiK9g,2015-08-01
1wtu-suzLFtKbT4PFO2Osg,2010-06-16
1wukwqNH4iz2IHfT51-oyg,2012-11-28
1wvYBjX6radqmb_k0Fv_Ug,2021-03-09
1wvgDi3NJe_qFPPehYIw9g,2017-04-27
1wwH1dnkTtDnCfpHORlgBQ,2019-08-19
1wwwsR-3Nv0w5gl8N3fwRw,2014-04-14
1wy8va7aZ7eXXCIVGajYhw,2018-01-15
1wzEAuZE1W-dhzcYWGW7Xg,2010-10-19
1x-RDrMrLLdyl2eI34OsYQ,2021-04-17
1x-zm0XAxe_ChVs6pNj6SQ,2010-09-06
1x9cB76pFPrMMzYN4UeCjg,2011-07-27
1x9egIyvrDT1nUp4uD2-PA,2014-11-11
1xBNndHICRMXyZ-5itRq5g,2018-07-22
1xF6JoMExE6-7RowriRazA,2013-11-16
1xHs49XOvishqrkyX0v1vA,2011-03-16
1xIzqeIKzW3zL_oB4iwMsA,2019-11-30
1xKQ1amzJB3yRhjyFT7VFQ,2011-07-30
1xOyqnO5FtxSLwRfT6mzPw,2010-04-12
1xScXVOOw4AjIEh--LftWg,2013-03-02
1xX2h4XGcBH94s_GuxQ4Qg,2010-08-10
1xa6BsH1LT0AZ7ozLmiQAg,2012-05-26
1xaWS95CqEuc4ssqUCISIg,2011-04-28
1xb4MBAUGQRU7n5C-WqCtw,2010-10-18
1xe9CrVcBWNyz2Jcbk_J7A,2010-04-17
1xeDJerv3yWe9aeHE_3oXg,2014-02-02
1xgFa60lB7ALnL3U-_Bkxw,2011-02-12
1xm619HJGzxtSdJlxeNCaQ,2019-11-29
1xml0ORpxLHrRlitps-yhg,2011-06-18
1xp23mog4qomnGoG0Q3tDQ,2010-09-09
1xr8ozuRX_QiVPHGikapjA,2018-02-08
1xsBRB203LiYLcC3mktfdA,2010-02-28
1xsdeNIkwE5GYO12fI8x5A,2017-02-24
1xuIrC6VBoa_9XB_5eTfAg,2015-12-17
1xvSSohE0kOmd85nNyyhuQ,2015-10-01
1xx3Fl-sPuX_IUPnpqGE8g,2011-03-24
1y-j6cztzwLCLu4S9HMb8w,2016-07-26
1y04-UmlwvvftHMjWnVTmA,2010-03-14
1y0WDHCevYlDn8YlaOYK3A,2019-02-22
1y2oj41YDNmJA6qPQce-XA,2010-06-21
1y3y_ihpO6SHxK9MRdtSlw,2017-12-29
1y8Oq1i6QeAtiZXugLZvqw,2012-12-28
1y8Y1LLHjkHuuI8mizESZg,2014-06-29
1yCIFVxlVkYi8S2PMX9SKA,2015-04-08
1yEGEkkEz-hY4ZZ68fgYuA,2010-02-14
1yHVhLOZJ7Ad-UmDQfjEiw,2013-04-16
1yHYzYjvMSMh1ocVP5JyWQ,2017-10-18
1yJPs54BqmU46nqI1Htuhw,2010-09-25
1yK2rBeQH8tFEcTgOQ9CUQ,2014-05-29
1yKCB5hF0G6uBoyiMo6OyQ,2012-03-05
1yMEU2tyRv79UWYb7n4l7A,2016-10-06
1yO_HdVu928Jn4MwO7d23w,2018-01-07
1yPJRGvPNU4voA6NBTVGOg,2010-07-22
1yQjsEb0nTrmosA0tbYURg,2015-10-17
1ySb0EDc_DEiFwcyYbIdXA,2016-04-24
1yWgQxUqukunOSMxGjQcSw,2011-08-27
1yaUqxNualSrisnr0s1j8Q,2013-04-26
1yeVKNQRYPCeQtADajZ9Sw,2019-05-11
1yfyOOTM4_dMaYw5Eyt4Nw,2011-11-09
1yhzC0XpSGnMafQL5RaTbw,2014-08-04
1yiblh5m5bqoz_zvPyGWUg,2015-12-15
1ykOKPIpqQMdmLVe3N97ig,2010-12-19
1ymFs_vuos2IsTvWAvQv5Q,2016-04-24
1ynfWYtAWbbMJs3NnRNXtQ,2010-10-03
1yr6foIrWy0HBXVpD5Wb3w,2014-06-21
1yrGx3Cwtj7I0zmhuVsu9Q,2018-07-21
1yrpDkkx2jV_k6LNYyVurQ,2013-10-05
1ytCQc5sbNy1_76FWFAOkw,2012-04-24
1yuSWypzGewvhNZSwUlvPw,2011-11-14
1yw4V0Hqm1DiMqefTDmqbg,2011-03-09
1ywUqxan3X7ufPx76K_5ig,2016-01-04
1z-WWpERPYI6Q4rr8M6UgA,2011-11-06
1z0anwqdzkcarPVk8zg4cQ,2021-10-29
1z0mPMzFcnzFuqCDdrskFQ,2013-04-05
1z1JQcue1bq5omFyAQX7EQ,2016-07-27
1z2ibnM86ApI5Qq37DmoJQ,2010-05-20
1z3BQ768eisxfjmhUo0bng,2011-10-11
1z3J6lRxdvzXOtMpr12CTA,2021-01-19
1z99pivXhZNFbg-vXwHwag,2013-04-13
1zAQ7CGZXnIkUXFinHcFhg,2010-06-26
1zAf382Fj8ijdQLEYYbrFw,2016-04-24
1zEziF8riuhZAKxwCJnGRg,2012-05-29
1zEzyplnrFPkNQK_3ftpmg,2018-12-21
1zH64OW9y9itzJ0kff7elg,2016-01-09
1zKE9mjLqM1c7G6lxByrMA,2010-07-04
1zKJh7jWx9Ah8KhdJgAUWQ,2011-11-06
1zK_XpHSWz6caaodhysPNw,2018-12-23
1zL1KVONb8Q-IzF0o6P5RA,2018-07-10
1zNQfRAclJcSXGpO2vEqqA,2010-09-19
1zNppETl2Hc2FfDIjJFBMg,2012-03-07
1zOTv2vRPdeucIrjWo0fhA,2013-09-30
1zQIcaCOfYtBgLlYovef2Q,2014-01-19
1zRR_DS-2z0mn84SqsARiA,2017-01-11
1zWsJFOcOlyABxDbJHrj8w,2011-04-10
1zX0Hvyvji5qwioZe1LrZw,2010-11-09
1zXokDxm-BIbAIw9EuteiQ,2011-01-28
1zZvtSz5Bg4_O12qnLAsDw,2017-02-18
1zi4SwHNIDo9BJ1V15RPlA,2013-06-12
1zkyp2TKl6pBOGgrEWpaOA,2011-07-27
1zlxG9PM3Zs_A037rbXLbA,2017-06-18
1zm6Um4j2l9fwJ485ogadw,2013-08-07
1zoVZ92UrkKCxCqRX0eymg,2012-03-22
1zqsGhxOCs4rtGasfBUbuA,2011-07-28
1zsPbTQ8Ucp0XHYT3qgCAA,2016-09-28
1zu1czkqmV7LIoNObjpFUQ,2019-07-16
1zuiOAQkgteAxeqE_jgQJA,2021-03-06
2-1RTuwOqcJl9YqhU9GZPw,2011-08-17
2-2P1tnRXOACzrHjTXY6aQ,2010-12-29
2-4LYWewId0YGosf7nFeWQ,2015-12-12
2-58eAyuOUTCl5ACPp9FzA,2016-05-27
2-5VDzx9G7KlF8-nUngphg,2010-06-21
2-6E1sAD1MKUixksDw-hkw,2010-10-28
2-8Z_qXHueAy2AgLNknEdA,2010-02-13
2-9h--7BCYJxifhaQ4B8Yw,2010-03-31
2-BObvYhRA5y96FACESHVA,2016-12-20
2-CNGHKkPmMXeuEjueH1XA,2015-06-22
2-JLKUaOcjKRWqiNDxeiuQ,2011-12-26
2-SB-GoaYiCEUTBfCTm3qA,2018-05-25
2-V0cX9fBg42lYdXKjXSuw,2010-08-19
2-Vb42w1TLOkZNjv2RlMnw,2011-08-28
2-Wm_4iCLaKl3_QO2ClNtA,2014-02-19
2-XK9zDgSKqOwSyyMwgjzA,2014-05-02
2-Z2VJlHH0mX1016yfFZlw,2013-07-09
2-apVDk0XTmNBdfoAc01GQ,2016-11-16
2-b8Ydp_DvVwNNngvybsPA,2015-05-09
2-c5Tx-42OTSIOtIjf4GTw,2010-06-13
2-cH9tqCu3yHRJJoKTYjHw,2011-01-18
2-dN7Ph_Z95POh98eEiDkQ,2017-01-21
2-f8krgHvLWMJ_Vc3mWujA,2011-10-15
2-gKmQxbo1Jz5JOxD9lk6A,2010-06-20
2-gqxtBtrAfg9gHpKqIkrA,2010-07-05
2-hB3XuoGWsBH4RnEY4FTw,2017-03-28
2-i-GRNg9dYlBJYfb4k0Rw,2010-03-07
2-oXhioK5KFCSUVNjv2GCg,2016-07-16
2-qIaZy7A6WWXSPfyX60eA,2010-10-10
2-siSeVV2mtLWrbmV1mRXw,2011-04-19
2-t4ogTJm0vwG-EbhUQgjA,2012-06-01
2-tG52f0k7V1Vin-4GWn6g,2021-08-26
2-umg_Bx1WWGn0H3hYGF4A,2016-09-08
2-vIWlqdrRsnhkOj2JS0jA,2010-09-10
2-wkGzuc-9rQrf9nlwDiyQ,2011-11-12
2-yrFS9sCxyKPfr6CnHmTw,2013-02-17
20-EyTyDc2-a30iDAQj64g,2010-01-23
201UaKaEfKv_o3wSCthKpw,2013-06-01
202GrPOZxLVRBLg8HcwSSQ,2015-09-30
20D6n3a4EEsoHmHln652qw,2018-03-10
20DL03rDdw1R2mSH4ORVJA,2015-12-07
20GFm7U-Pm1RGGo7If_OHg,2014-05-17
20KYcr2-TTRd_jPgjiV-DA,2010-10-09
20NaJNRHxz64JWrP7AQ5Gg,2017-12-17
20SC_AY9BNpDZ0JIhz4IHw,2012-07-14
20VwFUgGCaTw4j0N1qcOug,2018-10-09
20WWBfdNZW5gdYXXafjedw,2012-01-17
20Wicri3Ij4TWIv1FJ3d2g,2021-03-13
20Y9_DcQncucHLtTyK4a4g,2017-03-11
20bDKq5stYIKetpX_KciXg,2019-03-03
20baIgvnIeTftWukadbMUQ,2016-03-20
20buvnk2QJ1uBWLuOGVaPg,2011-10-03
20cZe44sIDZkCFvX9BMQGg,2010-02-20
20cdMz_Bb0eTAf5dLtQneQ,2011-10-25
20gJLt2-gr8MNQG84-K-4g,2010-04-25
20h7r_Rv_gnLibkJgYXRww,2018-01-14
20lsacBmsxbFDiO1B7F19g,2010-09-24
20m52kISMU-pXPGDIuez2Q,2012-06-14
20mLXGPJssgdKPEhOednGg,2011-06-24
20mRQGn-NP1xPMkR9Cr0XA,2016-05-07
20may-VCmf9Rfb4nxyjayQ,2013-09-21
20p2yd05EqiAPh83-s_uGw,2013-09-09
20rAavCQ4C4DcpfxxNMX0A,2020-02-01
20wCRJ4MEupm5mUq7i2BmQ,2010-11-30
210p4dgnAyUPQTEBYYZkgg,2010-10-03
2137bKyaZiIkiK9wG6wr3Q,2015-08-30
214Javnw5dRNaqYiDote5g,2011-09-23
216tUF2OS58e-2eYA8FyDg,2011-05-07
218iUUKO0h2U7V-b1P4P9Q,2018-01-18
219UDXQ1BiYFkf-CTKsgJw,2014-05-09
21D_X38YfHMc4bsbGY_5BA,2011-01-31
21EQwq0A7-aPE8ABU29yEg,2011-11-12
21Fhu9Lm04GYWRHkPVRdcQ,2020-09-17
21FlbSlFUSVD4AZfx-GqiQ,2015-11-08
21GtTj_PGjr_HPtQc0ZEvg,2011-04-16
21Hb2We6QT_AoZauHnVHyQ,2017-10-24
21HbEkqVEHZ-aeQiO7T8OA,2010-12-02
21IkQYUsyfl8MWYy_wQxfw,2017-03-14
21KHiexEoJcecHGxX1d7xw,2012-02-09
21TDKv-2gNMu0h5wmMZ1CA,2010-03-19
21VZvDjXlduwqtmJ1wIwWQ,2011-11-16
21Xcp6zkG2fY515uPobBww,2010-08-14
21Xvkrousd7BMUeAMp6M5A,2011-07-10
21Yrp9EY9pI09qy-YYBhVg,2011-10-21
21ZWlmFKeySSYx_iW7vjZg,2020-06-16
21czbreHdJ8DxchFcsAlQA,2013-02-25
21g5MH9kPJGrK9le8dptOQ,2011-03-16
21g5PYg8ODnKeURLJC6Djg,2011-07-08
21iX58OE0ANfKRrpo7JOgg,2010-11-30
21jWOqiOzcqHYFKqMEAczA,2011-12-30
21ucnIUgrhMHnPvDU8RSow,2012-06-03
21yxDXf3SaEcEZNKvsMLMw,2019-01-09
221gBXITHcO7Slr-1cXGNA,2012-01-29
228RKr1g1eOg9v3xKEU-qQ,2010-08-14
228lDMkEO2aH7CboBIXSwQ,2012-11-21
228p9oUWj5n7Cy_-p3iTWQ,2012-10-20
229pgAfC3CBMmIWNngwKsA,2020-01-12
22BzfdNK82Ijdhk9x6RExQ,2016-08-18
22C6ueBbwUM7hpLU-sTExw,2010-09-14
22CB12ZGvOIg731zlFot7Q,2017-08-11
22DNKxXIMwjcYa1DFebfqA,2020-01-15
22JMnG7XzPRJC0aj-ipHtg,2015-02-05
22K9P_dBeohHLgRjiSKt5g,2017-04-25
22Mlb8OpFpy_LqL5ms-frw,2018-07-13
22NzV216ZdZdwMLkDfVytw,2011-07-17
22RPgX2iL1bFV2p-ZN9pLg,2010-01-24
22VWoNbaGWNCbXI_BO2maQ,2012-02-11
22_Ju-OxB3pYPzO1N7yg5w,2011-09-26
22_KB3FITRnuTXCEHsXpIg,2018-02-16
22_PdLQVPvyUP4ggc01k7w,2010-11-24
22aFZzEdDKvS9XAihbdH8Q,2012-01-14
22d_v2cPDWL9avxjfwximw,2012-09-29
22fzAJbot9r6iA394ZEKxA,2017-08-16
22pC6FLcRjjdJ5Is34NSKg,2011-08-07
22q2wGlAmJN8MkhZl2RzRw,2010-08-20
22sWgOK36j_SWLzDoSFxdw,2010-09-15
22uHGWZ2WkhvmZDVBGcdEQ,2019-04-29
22y6hAgBXgyCrMAv0NPJyw,2017-06-15
22zO78DFuJVH3UBDK79U4Q,2013-07-08
23-3UTac0FJUtEW-ox_nsQ,2018-12-29
232qg1k9QV0pNt90jyTatA,2010-04-16
2331iWr38CsXQ-rcthOfdA,2012-05-07
235xzTbBa-qBut4s6tdpEA,2010-08-24
239tY1FTov3pnbZbx4pdwQ,2011-02-09
23AxYJAXT91d-iV97fsDlQ,2010-10-20
23CdR-3bZ8J19LFhJWGqMg,2011-04-12
23H5J1Y5rRMLU8dMxN7EPA,2011-02-02
23OZPTAS08GwzWb32EhBDA,2010-09-26
23OxrUaCvvVrwSa1z3xG-w,2012-04-28
23WdSn713zQ1RG78DQexmw,2012-01-08
23ZKpu6N6spiWPX8ick3dQ,2010-12-02
23et_HzRpSPuQ60xxYukjQ,2016-05-08
23hSJ8QvSK0J7pcqXARrOA,2010-08-27
23hT8TJdyXEhmZpSzobq9A,2010-10-01
23hX7rA9-pfrxJ4A0DMx8w,2011-08-30
23j2d-xD8ZHiQ72ZibB3Pw,2014-12-20
23kqKB5n32XkHliOA2JfFg,2018-07-21
23mCmlJIx171uyqqsiDjNQ,2013-01-05
23nqw3NV4TZLA6wVCZlU5g,2013-08-13
23obsrZJ88IK6Txtd-6ifw,2012-02-08
23ooJPzU5ahL_NFzAAXQLA,2016-03-27
23qO8FxRwjfmkDqCK-HfLw,2011-06-26
23qa5SsahSsVhqAVmX6aow,2012-10-11
23qqGLIPya3prncQd7aL8A,2019-05-13
23u0UKd1r_QKaMVgQxhTMQ,2012-01-21
23v2gv7y111Rx_DWSf6k7Q,2010-10-03
23wO6ic61V41UfGz9eCeQQ,2017-12-14
23zxq7J5hKFmNoZG8u3-Uw,2020-02-14
24-GR17kFltTGK_ePqPBkA,2016-08-24
240AcX5LUysqS3y7FGGwzw,2019-04-18
2424_IX4JB0l0SLRIyd1Ug,2011-06-21
249LQCS5UI-h-dplx0_sSQ,2012-02-09
24AvZmbQOjUzmpH1TOuDGA,2013-12-02
24BKr5odD0k86ZwbYaOF0Q,2010-06-26
24El43lWvTFdGgh6QuDTPg,2013-11-12
24F2cedaLmV7yNLFfQSyGg,2011-12-31
24H8od2ErorQbeC10EK_Ow,2012-06-07
24HqIGP-wrjzzNScZCtg_Q,2011-04-07
24KpOvDToIcsYF8e4Umz9g,2010-07-10
24LgPIiGIUH-03AqXAOhGw,2019-06-05
24Rr4ALt3fDNROR5LEgp0g,2012-05-02
24VucS5MDBmufuu6WXZoPA,2012-04-15
24VzgIF4FvWNrpBmW3BDUQ,2011-02-13
24YT8pH4s8fX2kUzFibYIQ,2020-09-13
24_GowpZ79St53rpxsKqsQ,2010-03-16
24b2b_nCgw5sLfw6ETLaSg,2014-08-26
24bTFLCwAmi7rgkNJdMpuA,2017-01-14
24cOU9xqqWlc83EVMPMYUw,2013-09-04
24eGG105XL98jPPKOgCRxg,2015-05-24
24f-qQokEN2UvBNHMWLm3A,2010-03-14
24g2Etjth6WzhRPjGeyheQ,2010-07-09
24ks5cotG7ZwTRTqcgR8vA,2015-09-06
24nRTrwBdpSI86k0wKjaSw,2012-09-22
24naoM4kRu1oQcrWjodYpA,2010-07-31
24ue2WRGqxrGrxEMMGjbaA,2011-07-03
24wTvJbp8ezlEoF7zkB8vg,2011-05-25
24xMtDkALLNGsTtAZvsaWQ,2013-09-22
24xx8ju_U_uN1zJf2YtKkA,2016-06-29
24yg4Hvws9orB2Y718d9gw,2018-09-15
24zEk_HWxXJ5XP2OIlCRCA,2010-09-11
2520gxEDEd7tAzZBE_YuIw,2020-07-10
252y5zLLXNtvj_ajIQ_TUg,2013-03-30
252yQi-wbcR0-GpS4AwRPA,2013-04-12
25323xVho3G4SUlU_JUBxA,2012-05-29
254qcgxvWf6n_8SU2leOQA,2012-06-02
254xxXQMlVa9Na8iwuugpQ,2017-10-20
25BtUI9OhSaODbfrHQvRoQ,2018-09-27
25CFvsvBRvEeNpysbpS4kw,2010-08-10
25N0ldGa2TBiU2OTYifbKg,2015-01-31
25OELq88Qi8oE1W6UVBmoA,2016-05-24
25OmP2rWhYVuqwhyjNO59Q,2013-02-14
25QCMQkYrl5przcOTF7s8w,2013-08-14
25RU_jiZr-nKDBr57Fucig,2013-12-28
25SW2fe0ucwqdZIK9pxNnw,2019-08-24
25Uoxcyo1TKpv8BKI3aiUA,2010-07-01
25Va_KOB7-gi7niCe8YCUA,2021-09-17
25ZQ0blG4UNCYoa61tvLOQ,2010-05-11
25ZRypSbZUHrPe6PFYQ2sw,2012-09-09
25btSWnOGwwB2IQMXF7A-A,2010-03-12
25cIjn7BoBDZkGFH-S_-fg,2014-12-20
25g42U7hBsDPF5RTpZ24mw,2021-02-09
25hhqe_CFWcyFOVQeW7Kfw,2014-05-28
25izOs-gq1xDHNAfYbncfA,2017-03-11
25jhk4z4fejgRAoVBAo4nA,2011-07-02
25mAMIj-v-lMqJBqj9cgOA,2019-03-10
25oFsYCEn6jP4CdJdkEw3A,2019-03-22
25rnl98sa3IEc343XYCSDA,2014-10-12
25s0bcNfEcK5Pm6ipqkw6w,2016-03-18
25sLng-w7vBXbZfyBNeOWg,2011-01-18
25tI2s_AmToGGE2fNQYY7w,2011-10-05
25uEEaWkWO5PHg_bh9BZwg,2013-08-10
25uwOh0MeifiiCxPl53qFA,2015-05-13
25uxovXYMvJzexh7pI_NXA,2019-06-02
25ylMszF0TtZES6P7m6fvA,2010-02-04
25yytze_cYngrrK9Tm-q4A,2010-02-12
26107Pz4hjESgQ8J2c81rA,2013-03-03
262dmM9ixxYp5K5UdmuaCw,2010-07-01
263g1Smf-NcI7JQcXDgaTg,2017-01-17
2648Hr6mAvwVEDmxV-NJ7A,2012-02-08
267Fi2wevQxx64hsGy-TPA,2016-05-02
